Time,CO2_ppm,CO_ppm,Corr_CO2_ppm,delta_CO2_ppm,delta_CO_ppm
11:32:08 AM,2220,31.48,2394.909984,1963.542134,85.08022132
11:32:09 AM,1999,31.41,2145.321659,1713.953809,84.89040788
11:32:10 AM,1733,29.92,1844.912182,1413.544332,80.85009328
11:32:11 AM,1480,28.16,1559.18437,1127.81652,76.07764113
11:32:12 AM,1402,26.61,1471.094373,1039.726523,71.8746293
11:32:13 AM,1406,24.91,1475.611809,1044.243959,67.26487439
11:32:14 AM,1295,22.68,1350.252967,918.8851168,61.21796059
11:32:15 AM,1100,20.51,1130.027974,698.6601239,55.33374403
11:32:16 AM,921,18.82,927.8727242,496.5048741,50.75110532
11:32:17 AM,792,16.99,782.1854212,350.8175711,45.78883974
11:32:18 AM,698,15.1,676.0256811,244.6578309,40.66387692
11:32:19 AM,634,13.68,603.746709,172.3788589,36.81337576
11:32:20 AM,593,12.32,557.4429926,126.0751425,33.12557183
11:32:21 AM,561,11.17,521.3035066,89.93565644,30.00720821
11:32:22 AM,537,10.15,494.1988921,62.83104194,27.24135527
11:32:23 AM,523,9.55,478.387867,47.02001681,25.61438294
11:32:24 AM,513,8.67,467.0942776,35.72642743,23.22815687
11:32:25 AM,513,7.99,467.0942776,35.72642743,21.38425491
11:32:26 AM,510,7.24,463.7062008,32.33835062,19.3505395
11:32:27 AM,508,6.91,461.4474829,30.07963274,18.45570473
11:32:28 AM,508,6.5,461.4474829,30.07963274,17.34394031
11:32:29 AM,507,6.09,460.3181239,28.9502738,16.23217589
11:32:30 AM,508,5.48,461.4474829,30.07963274,14.57808736
11:32:31 AM,508,5.55,461.4474829,30.07963274,14.7679008
11:32:32 AM,508,5.28,461.4474829,30.07963274,14.03576325
11:32:33 AM,506,4.94,459.188765,27.82091487,13.11381227
11:32:34 AM,505,4.6,458.0594061,26.69155593,12.19186129
11:32:35 AM,532,5.35,488.5520974,57.18424725,14.22557669
11:32:36 AM,728,7.65,709.9064492,278.5385991,20.46230392
11:32:37 AM,937,8.8,945.9424672,514.5746171,23.58066754
11:32:38 AM,974,9.34,987.7287479,556.3608978,25.04494263
11:32:39 AM,934,8.87,942.5543904,511.1865402,23.77048098
11:32:40 AM,825,8.8,819.4542662,388.086416,23.58066754
11:32:41 AM,786,7.65,775.4092676,344.0414174,20.46230392
11:32:42 AM,784,8.12,773.1505497,341.7826996,21.73676558
11:32:43 AM,870,8.46,870.2754184,438.9075682,22.65871656
11:32:44 AM,948,8.06,958.3654155,526.9975654,21.57406834
11:32:45 AM,936,8.12,944.8131083,513.4452581,21.73676558
11:32:46 AM,843,7.79,839.782727,408.4148769,20.8419308
11:32:47 AM,754,7.45,739.2697816,307.9019314,19.91997982
11:32:48 AM,685,6.63,661.3440149,229.9761647,17.69645098
11:32:49 AM,627,6.23,595.8411965,164.4733463,16.61180276
11:32:50 AM,584,5.96,547.2787622,115.910912,15.87966522
11:32:51 AM,543,5.48,500.9750457,69.60719556,14.57808736
11:32:52 AM,513,5.28,467.0942776,35.72642743,14.03576325
11:32:53 AM,515,4.87,469.3529954,37.98514531,12.92399883
11:32:54 AM,507,4.54,460.3181239,28.9502738,12.02916406
11:32:55 AM,504,4.6,456.9300471,25.56219699,12.19186129
11:32:56 AM,501,4.13,453.5419703,22.17412018,10.91739964
11:32:57 AM,494,4.27,445.6364578,14.26860761,11.29702651
11:32:58 AM,496,3.66,447.8951756,16.52732549,9.642937983
11:32:59 AM,488,3.52,438.8603041,7.492453985,9.263311108
11:33:00 AM,482,3.45,432.0841505,,0
11:33:01 AM,482,3.38,432.0841505,,0
11:33:02 AM,483,3.45,433.2135094,,0
11:33:03 AM,483,3.25,433.2135094,,0
11:33:04 AM,482,2.91,432.0841505,,0
11:33:05 AM,482,3.11,432.0841505,,0
11:33:06 AM,482,2.98,432.0841505,,0
11:33:07 AM,484,2.98,434.3428684,,0
11:33:08 AM,485,3.05,435.4722273,,0
11:33:09 AM,487,2.84,437.7309452,,0
11:33:10 AM,487,2.91,437.7309452,,0
11:33:11 AM,490,2.71,441.119022,9.75117186,7.066898473
11:33:12 AM,494,3.32,445.6364578,14.26860761,8.720987
11:33:13 AM,504,3.32,456.9300471,25.56219699,8.720987
11:33:14 AM,532,3.93,488.5520974,57.18424725,10.37507553
11:33:15 AM,616,4.27,583.4182482,152.050398,11.29702651
11:33:16 AM,622,4.27,590.1944018,158.8265516,11.29702651
11:33:17 AM,620,4.13,587.9356839,156.5678338,10.91739964
11:33:18 AM,693,4.87,670.3788864,239.0110362,12.92399883
11:33:19 AM,764,6.16,750.563371,319.1955208,16.42198932
11:33:20 AM,892,7.85,895.121315,463.7534649,21.00462803
11:33:21 AM,1039,9.95,1061.137079,629.7692287,26.69903116
11:33:22 AM,1088,10.09,1116.475667,685.1078167,27.07865803
11:33:23 AM,1072,10.43,1098.405924,667.0380737,28.00060902
11:33:24 AM,1013,10.49,1031.773746,600.4058963,28.16330625
11:33:25 AM,943,10.09,952.7186208,521.3507707,27.07865803
11:33:26 AM,847,9.21,844.3001628,412.9323127,24.69243196
11:33:27 AM,743,8.6,726.8468333,295.4789831,23.03834343
11:33:28 AM,658,7.79,630.8513236,199.4834734,20.8419308
11:33:29 AM,579,7.11,541.6319675,110.2641173,18.99802883
11:33:30 AM,563,6.43,523.5622245,92.19437432,17.15412687
11:33:31 AM,537,5.75,494.1988921,62.83104194,15.3102249
11:33:32 AM,513,5.42,467.0942776,35.72642743,14.41539013
11:33:33 AM,504,5.21,456.9300471,25.56219699,13.84594981
11:33:34 AM,496,4.81,447.8951756,16.52732549,12.7613016
11:33:35 AM,495,4.47,446.7658167,15.39796655,11.83935062
11:33:36 AM,493,3.99,444.5070988,13.13924867,10.53777276
11:33:37 AM,492,3.99,443.3777399,12.00988974,10.53777276
11:33:38 AM,490,3.59,441.119022,9.75117186,9.453124545
11:33:39 AM,490,3.45,441.119022,9.75117186,9.07349767
11:33:40 AM,488,3.38,438.8603041,7.492453985,8.883684233
11:33:41 AM,488,3.25,438.8603041,7.492453985,8.531173563
11:33:42 AM,487,2.64,437.7309452,,0
11:33:43 AM,486,3.11,436.6015863,,0
11:33:44 AM,485,3.05,435.4722273,,0
11:33:45 AM,485,2.71,435.4722273,,0
11:33:46 AM,485,2.71,435.4722273,,0
11:33:47 AM,485,2.64,435.4722273,,0
11:33:48 AM,485,2.44,435.4722273,,0
11:33:49 AM,486,2.37,436.6015863,,0
11:33:50 AM,493,2.98,444.5070988,13.13924867,7.799036018
11:33:51 AM,539,3.18,496.45761,65.08975981,8.341360125
11:33:52 AM,631,3.18,600.3586322,168.9907821,8.341360125
11:33:53 AM,671,3.05,645.5329897,214.1651396,7.988849456
11:33:54 AM,662,2.98,635.3687593,204.0009092,7.799036018
11:33:55 AM,625,2.98,593.5824786,162.2146285,7.799036018
11:33:56 AM,589,3.05,552.9255568,121.5577067,7.988849456
11:33:57 AM,559,2.71,519.0447887,87.67693857,7.066898473
11:33:58 AM,538,2.64,495.328251,63.96040087,6.877085035
11:33:59 AM,526,2.78,481.7759438,50.40809362,7.256711911
11:34:00 AM,554,2.71,513.397994,82.03014388,7.066898473
11:34:01 AM,695,3.32,672.6376043,241.2697541,8.720987
11:34:02 AM,858,3.66,856.7231111,425.355261,9.642937983
11:34:03 AM,904,3.72,908.6736223,477.3057721,9.805635215
11:34:04 AM,980,4.27,994.5049015,563.1370514,11.29702651
11:34:05 AM,1172,5.28,1211.341818,779.9739674,14.03576325
11:34:06 AM,1490,6.57,1570.47796,1139.11011,17.53375375
11:34:07 AM,1657,7.18,1759.080902,1327.713052,19.18784227
11:34:08 AM,1641,7.45,1741.011159,1309.643309,19.91997982
11:34:09 AM,1451,7.18,1526.432961,1095.065111,19.18784227
11:34:10 AM,1223,6.77,1268.939123,837.5712733,18.07607785
11:34:11 AM,1136,7.18,1170.684896,739.3170457,19.18784227
11:34:12 AM,1145,7.18,1180.849126,749.4812761,19.18784227
11:34:13 AM,1127,6.91,1160.520665,729.1528152,18.45570473
11:34:14 AM,1139,7.58,1174.072973,742.7051225,20.27249049
11:34:15 AM,1336,9.82,1396.556683,965.1888332,26.34652049
11:34:16 AM,1550,13,1638.239496,1206.871646,34.9694738
11:34:17 AM,1595,14.76,1689.060648,1257.692798,39.74192594
11:34:18 AM,1507,14.89,1589.677062,1158.309212,40.09443661
11:34:19 AM,1326,14.83,1385.263094,953.8952439,39.93173938
11:34:20 AM,1198,14.69,1240.70515,809.3372998,39.5521125
11:34:21 AM,1286,16.65,1340.088736,908.7208863,44.86688876
11:34:22 AM,1573,19.97,1664.214752,1232.846901,53.86946894
11:34:23 AM,1834,22.61,1958.977434,1527.609584,61.02814716
11:34:24 AM,2010,24.58,2157.744607,1726.376757,66.37003961
11:34:25 AM,2040,25.25,2191.625376,1760.257525,68.18682537
11:34:26 AM,1987,24.51,2131.769352,1700.401502,66.18022618
11:34:27 AM,1942,23.49,2080.9482,1649.58035,63.41437323
11:34:28 AM,1911,23.02,2045.938073,1614.570222,62.13991158
11:34:29 AM,1786,22,1904.768205,1473.400355,59.37405863
11:34:30 AM,1639,20.24,1738.752442,1307.384591,54.60160648
11:34:31 AM,1414,18.41,1484.646681,1053.27883,49.6393409
11:34:32 AM,1204,16.86,1247.481304,816.1134534,45.43632907
11:34:33 AM,1016,15.03,1035.161823,603.7939731,40.47406349
11:34:34 AM,871,13.34,871.4047773,440.0369272,35.89142478
11:34:35 AM,761,12.25,747.1752941,315.807444,32.93575839
11:34:36 AM,672,10.76,646.6623487,215.2944985,28.89544379
11:34:37 AM,616,9.82,583.4182482,152.050398,26.34652049
11:34:38 AM,584,9,547.2787622,115.910912,24.12299165
11:34:39 AM,556,8.06,515.6567119,84.28886175,21.57406834
11:34:40 AM,532,7.38,488.5520974,57.18424725,19.73016638
11:34:41 AM,513,6.43,467.0942776,35.72642743,17.15412687
11:34:42 AM,512,5.75,465.9649186,34.59706849,15.3102249
11:34:43 AM,508,5.42,461.4474829,30.07963274,14.41539013
11:34:44 AM,503,5.48,455.8006882,24.43283805,14.57808736
11:34:45 AM,508,4.81,461.4474829,30.07963274,12.7613016
11:34:46 AM,539,4.47,496.45761,65.08975981,11.83935062
11:34:47 AM,588,4.94,551.7961979,120.4283478,13.11381227
11:34:48 AM,596,4.87,560.8310694,129.4632193,12.92399883
11:34:49 AM,570,4.54,531.467737,100.0998869,12.02916406
11:34:50 AM,551,3.86,510.0099172,78.64206707,10.18526209
11:34:51 AM,531,3.72,487.4227385,56.05488831,9.805635215
11:34:52 AM,514,3.59,468.2236365,36.85578637,9.453124545
11:34:53 AM,509,3.32,462.5768418,31.20899168,8.720987
11:34:54 AM,496,3.05,447.8951756,16.52732549,7.988849456
11:34:55 AM,490,3.11,441.119022,9.75117186,8.151546688
11:34:56 AM,620,3.11,587.9356839,156.5678338,8.151546688
11:34:57 AM,970,3.99,983.2113121,551.843462,10.53777276
11:34:58 AM,1340,4.4,1401.074119,969.706269,11.64953718
11:34:59 AM,1448,4.74,1523.044884,1091.677034,12.57148816
11:35:00 AM,1708,5.55,1816.678208,1385.310358,14.7679008
11:35:01 AM,2392,7.18,2589.159722,2157.791872,19.18784227
11:35:02 AM,2947,8.67,3215.953932,2784.586082,23.22815687
11:35:03 AM,3290,9.55,3603.324048,3171.956198,25.61438294
11:35:04 AM,3409,10.29,3737.717761,3306.349911,27.62098214
11:35:05 AM,3302,10.9,3616.876355,3185.508505,29.27507067
11:35:06 AM,3275,11.17,3586.383664,3155.015814,30.00720821
11:35:07 AM,3476,13.27,3813.38481,3382.01696,35.70161134
11:35:08 AM,3580,14.42,3930.83814,3499.47029,38.81997496
11:35:09 AM,3427,14.89,3758.046222,3326.678372,40.09443661
11:35:10 AM,3126,15.57,3418.109182,2986.741332,41.93833858
11:35:11 AM,2754,15.64,2997.987657,2566.619807,42.12815201
11:35:12 AM,2660,17.53,2891.827917,2460.460067,47.25311483
11:35:13 AM,2660,20.24,2891.827917,2460.460067,54.60160648
11:35:14 AM,2420,21.12,2620.781772,2189.413922,56.98783256
11:35:15 AM,2226,20.11,2401.686138,1970.318288,54.24909581
11:35:16 AM,1744,19.97,1857.33513,1425.96728,53.86946894
11:35:17 AM,1438,18.69,1511.751295,1080.383445,50.39859465
11:35:18 AM,1311,18.14,1368.32271,936.9548598,48.90720336
11:35:19 AM,1220,19.5,1265.551047,834.1831965,52.59500729
11:35:20 AM,1298,22,1353.641044,922.2731936,59.37405863
11:35:21 AM,1303,22.41,1359.287838,927.9199883,60.48582305
11:35:22 AM,1287,22.34,1341.218095,909.8502453,60.29600961
11:35:23 AM,1197,21.39,1239.575791,808.2079409,57.7199701
11:35:24 AM,1069,19.97,1095.017847,663.6499968,53.86946894
11:35:25 AM,921,18.35,927.8727242,496.5048741,49.47664367
11:35:26 AM,809,16.32,801.3845232,370.016673,43.97205398
11:35:27 AM,709,14.62,688.4486294,257.0807792,39.36229907
11:35:28 AM,634,12.93,603.746709,172.3788589,34.77966036
11:35:29 AM,588,11.71,551.7961979,120.4283478,31.4714833
11:35:30 AM,556,10.36,515.6567119,84.28886175,27.81079558
11:35:31 AM,538,9.34,495.328251,63.96040087,25.04494263
11:35:32 AM,522,8.6,477.258508,45.89065787,23.03834343
11:35:33 AM,504,7.51,456.9300471,25.56219699,20.08267705
11:35:34 AM,495,6.91,446.7658167,15.39796655,18.45570473
11:35:35 AM,490,6.16,441.119022,9.75117186,16.42198932
11:35:36 AM,490,5.62,441.119022,9.75117186,14.95771424
11:35:37 AM,490,5.35,441.119022,9.75117186,14.22557669
11:35:38 AM,486,4.67,436.6015863,,0
11:35:39 AM,487,4.54,437.7309452,,0
11:35:40 AM,485,4.13,435.4722273,,0
11:35:41 AM,485,3.86,435.4722273,,0
11:35:42 AM,485,3.18,435.4722273,,0
11:35:43 AM,485,3.45,435.4722273,,0
11:35:44 AM,485,3.32,435.4722273,,0
11:35:45 AM,484,2.84,434.3428684,,0
11:35:46 AM,484,2.78,434.3428684,,0
11:35:47 AM,484,2.44,434.3428684,,0
11:35:48 AM,484,2.57,434.3428684,,0
11:35:49 AM,484,2.78,434.3428684,,0
11:35:50 AM,483,2.37,433.2135094,,0
11:35:51 AM,482,2.17,432.0841505,,0
11:35:52 AM,482,2.3,432.0841505,,0
11:35:53 AM,483,2.03,433.2135094,,0
11:35:54 AM,484,2.17,434.3428684,,0
11:35:55 AM,483,2.23,433.2135094,,0
11:35:56 AM,482,2.23,432.0841505,,0
11:35:57 AM,482,2.03,432.0841505,,0
11:35:58 AM,490,1.9,441.119022,9.75117186,4.870485838
11:35:59 AM,506,2.17,459.188765,27.82091487,5.602623383
11:36:00 AM,509,2.23,462.5768418,31.20899168,5.765320615
11:36:01 AM,512,2.17,465.9649186,34.59706849,5.602623383
11:36:02 AM,512,1.96,465.9649186,34.59706849,5.03318307
11:36:03 AM,512,2.1,465.9649186,34.59706849,5.412809946
11:36:04 AM,512,2.17,465.9649186,34.59706849,5.602623383
11:36:05 AM,511,2.03,464.8355597,33.46770955,5.222996508
11:36:06 AM,510,1.9,463.7062008,32.33835062,4.870485838
11:36:07 AM,508,1.83,461.4474829,30.07963274,4.680672401
11:36:08 AM,507,1.83,460.3181239,28.9502738,4.680672401
11:36:09 AM,504,1.9,456.9300471,25.56219699,4.870485838
11:36:10 AM,500,1.62,452.4126114,21.04476124,4.111232088
11:36:11 AM,498,1.83,450.1538935,18.78604336,4.680672401
11:36:12 AM,498,1.9,450.1538935,18.78604336,4.870485838
11:36:13 AM,544,2.64,502.1044046,70.7365545,6.877085035
11:36:14 AM,620,3.66,587.9356839,156.5678338,9.642937983
11:36:15 AM,722,3.99,703.1302956,271.7624454,10.53777276
11:36:16 AM,784,4.6,773.1505497,341.7826996,12.19186129
11:36:17 AM,810,4.74,802.5138821,371.146032,12.57148816
11:36:18 AM,739,4.81,722.3293975,290.9615474,12.7613016
11:36:19 AM,703,4.81,681.6724758,250.3046256,12.7613016
11:36:20 AM,633,4.13,602.6173501,171.2495,10.91739964
11:36:21 AM,588,3.52,551.7961979,120.4283478,9.263311108
11:36:22 AM,558,3.45,517.9154298,86.54757963,9.07349767
11:36:23 AM,535,3.38,491.9401742,60.57232406,8.883684233
11:36:24 AM,535,3.38,491.9401742,60.57232406,8.883684233
11:36:25 AM,592,3.72,556.3136337,124.9457835,9.805635215
11:36:26 AM,658,4.06,630.8513236,199.4834734,10.7275862
11:36:27 AM,679,4.27,654.5678612,223.2000111,11.29702651
11:36:28 AM,719,4.4,699.7422188,268.3743686,11.64953718
11:36:29 AM,800,5.15,791.2202927,359.8524426,13.68325258
11:36:30 AM,817,4.94,810.4193947,379.0515445,13.11381227
11:36:31 AM,787,4.87,776.5386265,345.1707764,12.92399883
11:36:32 AM,726,4.87,707.6477313,276.2798812,12.92399883
11:36:33 AM,660,4.54,633.1100414,201.7421913,12.02916406
11:36:34 AM,621,3.93,589.0650429,157.6971927,10.37507553
11:36:35 AM,598,3.99,563.0897873,131.7219371,10.53777276
11:36:36 AM,570,3.93,531.467737,100.0998869,10.37507553
11:36:37 AM,547,3.52,505.4924815,74.12463131,9.263311108
11:36:38 AM,525,3.18,480.6465848,49.27873468,8.341360125
11:36:39 AM,512,3.18,465.9649186,34.59706849,8.341360125
11:36:40 AM,508,2.91,461.4474829,30.07963274,7.60922258
11:36:41 AM,493,2.37,444.5070988,13.13924867,6.144947491
11:36:42 AM,487,2.23,437.7309452,,0
11:36:43 AM,481,2.37,430.9547916,,0
11:36:44 AM,478,2.37,427.5667148,,0
11:36:45 AM,480,1.69,429.8254326,,0
11:36:46 AM,481,1.9,430.9547916,,0
11:36:47 AM,481,1.9,430.9547916,,0
11:36:48 AM,481,1.62,430.9547916,,0
11:36:49 AM,480,1.76,429.8254326,,0
11:36:50 AM,481,1.69,430.9547916,,0
11:36:51 AM,481,1.62,430.9547916,,0
11:36:52 AM,480,1.35,429.8254326,,0
11:36:53 AM,480,1.42,429.8254326,,0
11:36:54 AM,480,1.22,429.8254326,,0
11:36:55 AM,480,1.62,429.8254326,,0
11:36:56 AM,480,1.49,429.8254326,,0
11:36:57 AM,480,1.08,429.8254326,,0
11:36:58 AM,479,1.08,428.6960737,,0
11:36:59 AM,479,1.76,428.6960737,,0
11:37:00 AM,482,1.15,432.0841505,,0
11:37:01 AM,482,1.49,432.0841505,,0
11:37:02 AM,483,1.15,433.2135094,,0
11:37:03 AM,483,1.22,433.2135094,,0
11:37:04 AM,483,0.95,433.2135094,,0
11:37:05 AM,483,1.15,433.2135094,,0
11:37:06 AM,483,1.49,433.2135094,,0
11:37:07 AM,483,1.35,433.2135094,,0
11:37:08 AM,483,1.29,433.2135094,,0
11:37:09 AM,483,1.15,433.2135094,,0
11:37:10 AM,483,1.22,433.2135094,,0
11:37:11 AM,482,1.22,432.0841505,,0
11:37:12 AM,481,1.22,430.9547916,,0
11:37:13 AM,481,1.08,430.9547916,,0
11:37:14 AM,481,0.88,430.9547916,,0
11:37:15 AM,480,1.15,429.8254326,,0
11:37:16 AM,480,0.81,429.8254326,,0
11:37:17 AM,480,0.95,429.8254326,,0
11:37:18 AM,480,1.29,429.8254326,,0
11:37:19 AM,480,1.02,429.8254326,,0
11:37:20 AM,479,0.95,428.6960737,,0
11:37:21 AM,478,0.88,427.5667148,,0
11:37:22 AM,479,1.02,428.6960737,,0
11:37:23 AM,478,0.88,427.5667148,,0
11:37:24 AM,477,1.02,426.4373558,,0
11:37:25 AM,478,1.02,427.5667148,,0
11:37:26 AM,482,1.42,432.0841505,,0
11:37:27 AM,495,1.56,446.7658167,15.39796655,3.948534856
11:37:28 AM,573,2.23,534.8558138,103.4879637,5.765320615
11:37:29 AM,648,2.44,619.5577342,188.189884,6.334760928
11:37:30 AM,655,2.64,627.4632467,196.0953966,6.877085035
11:37:31 AM,640,2.17,610.5228627,179.1550125,5.602623383
11:37:32 AM,602,2.3,567.607223,136.2393729,5.955134053
11:37:33 AM,568,2.17,529.2090192,97.84116901,5.602623383
11:37:34 AM,539,2.3,496.45761,65.08975981,5.955134053
11:37:35 AM,516,1.83,470.4823544,39.11450424,4.680672401
11:37:36 AM,508,1.76,461.4474829,30.07963274,4.490858963
11:37:37 AM,496,1.96,447.8951756,16.52732549,5.03318307
11:37:38 AM,489,1.69,439.9896631,8.621812923,4.301045525
11:37:39 AM,481,1.76,430.9547916,,0
11:37:40 AM,481,1.22,430.9547916,,0
11:37:41 AM,482,1.49,432.0841505,,0
11:37:42 AM,476,1.22,425.3079969,,0
11:37:43 AM,475,1.29,424.1786379,,0
11:37:44 AM,472,0.95,420.7905611,,0
11:37:45 AM,471,0.95,419.6612022,,0
11:37:46 AM,472,1.02,420.7905611,,0
11:37:47 AM,471,0.88,419.6612022,,0
11:37:48 AM,471,1.15,419.6612022,,0
11:37:49 AM,471,1.42,419.6612022,,0
11:37:50 AM,471,0.88,419.6612022,,0
11:37:51 AM,472,1.08,420.7905611,,0
11:37:52 AM,472,1.02,420.7905611,,0
11:37:53 AM,472,1.29,420.7905611,,0
11:37:54 AM,472,1.08,420.7905611,,0
11:37:55 AM,472,0.81,420.7905611,,0
11:37:56 AM,472,0.61,420.7905611,,0
11:37:57 AM,472,0.74,420.7905611,,0
11:37:58 AM,471,0.88,419.6612022,,0
11:37:59 AM,470,0.81,418.5318432,,0
11:38:00 AM,470,1.08,418.5318432,,0
11:38:01 AM,471,1.08,419.6612022,,0
11:38:02 AM,470,0.74,418.5318432,,0
11:38:03 AM,469,1.08,417.4024843,,0
11:38:04 AM,469,0.68,417.4024843,,0
11:38:05 AM,470,1.02,418.5318432,,0
11:38:06 AM,470,0.88,418.5318432,,0
11:38:07 AM,470,0.88,418.5318432,,0
11:38:08 AM,471,0.95,419.6612022,,0
11:38:09 AM,471,0.68,419.6612022,,0
11:38:10 AM,470,0.68,418.5318432,,0
11:38:11 AM,469,0.68,417.4024843,,0
11:38:12 AM,469,0.95,417.4024843,,0
11:38:13 AM,470,0.68,418.5318432,,0
11:38:14 AM,470,0.95,418.5318432,,0
11:38:15 AM,471,0.81,419.6612022,,0
11:38:16 AM,470,0.95,418.5318432,,0
11:38:17 AM,470,0.88,418.5318432,,0
11:38:18 AM,470,0.74,418.5318432,,0
11:38:19 AM,469,0.95,417.4024843,,0
11:38:20 AM,469,0.95,417.4024843,,0
11:38:21 AM,474,1.02,423.049279,,0
11:38:22 AM,477,1.02,426.4373558,,0
11:38:23 AM,484,2.03,434.3428684,,0
11:38:24 AM,509,2.17,462.5768418,31.20899168,5.602623383
11:38:25 AM,515,2.23,469.3529954,37.98514531,5.765320615
11:38:26 AM,521,2.03,476.1291491,44.76129893,5.222996508
11:38:27 AM,521,2.1,476.1291491,44.76129893,5.412809946
11:38:28 AM,520,1.83,474.9997901,43.63193999,4.680672401
11:38:29 AM,515,1.83,469.3529954,37.98514531,4.680672401
11:38:30 AM,512,1.42,465.9649186,34.59706849,3.568907981
11:38:31 AM,507,1.29,460.3181239,28.9502738,3.216397311
11:38:32 AM,500,1.08,452.4126114,21.04476124,2.646956998
11:38:33 AM,499,1.62,451.2832524,19.9154023,4.111232088
11:38:34 AM,495,1.15,446.7658167,15.39796655,2.836770436
11:38:35 AM,485,1.29,435.4722273,,0
11:38:36 AM,482,1.15,432.0841505,,0
11:38:37 AM,479,1.08,428.6960737,,0
11:38:38 AM,477,0.88,426.4373558,,0
11:38:39 AM,477,0.81,426.4373558,,0
11:38:40 AM,477,0.68,426.4373558,,0
11:38:41 AM,477,1.02,426.4373558,,0
11:38:42 AM,482,1.02,432.0841505,,0
11:38:43 AM,489,1.29,439.9896631,8.621812923,3.216397311
11:38:44 AM,494,1.22,445.6364578,14.26860761,3.026583873
11:38:45 AM,518,1.42,472.7410723,41.37322212,3.568907981
11:38:46 AM,612,1.76,578.9008124,147.5329623,4.490858963
11:38:47 AM,725,2.17,706.5183724,275.1505222,5.602623383
11:38:48 AM,819,2.91,812.6781125,381.3102624,7.60922258
11:38:49 AM,883,3.11,884.9570846,453.5892344,8.151546688
11:38:50 AM,903,3.32,907.5442633,476.1764132,8.720987
11:38:51 AM,846,3.52,843.1708039,411.8029537,9.263311108
11:38:52 AM,756,2.71,741.5284995,310.1606493,7.066898473
11:38:53 AM,736,3.25,718.9413207,287.5734706,8.531173563
11:38:54 AM,845,4.2,842.0414449,410.6735948,11.10721307
11:38:55 AM,1107,5.48,1137.933487,706.5656365,14.57808736
11:38:56 AM,1205,5.55,1248.610663,817.2428124,14.7679008
11:38:57 AM,1120,5.82,1152.615153,721.2473027,15.50003834
11:38:58 AM,953,5.42,964.0122102,532.6443601,14.41539013
11:38:59 AM,822,4.67,816.0661894,384.6983392,12.38167473
11:39:00 AM,703,3.66,681.6724758,250.3046256,9.642937983
11:39:01 AM,644,3.86,615.0402984,183.6724483,10.18526209
11:39:02 AM,662,3.93,635.3687593,204.0009092,10.37507553
11:39:03 AM,728,4.33,709.9064492,278.5385991,11.45972374
11:39:04 AM,841,5.01,837.5240092,406.156159,13.30362571
11:39:05 AM,923,5.55,930.1314421,498.7635919,14.7679008
11:39:06 AM,918,5.69,924.4846474,493.1167972,15.14752767
11:39:07 AM,982,6.16,996.7636194,565.3957693,16.42198932
11:39:08 AM,1158,7.18,1195.530792,764.1629423,19.18784227
11:39:09 AM,1342,8.53,1403.332837,971.9649869,22.84853
11:39:10 AM,1366,9.07,1430.437452,999.0696014,24.31280509
11:39:11 AM,1208,8.53,1251.998739,820.6308892,22.84853
11:39:12 AM,1004,7.85,1021.609516,590.2416659,21.00462803
11:39:13 AM,841,6.84,837.5240092,406.156159,18.26589129
11:39:14 AM,728,6.43,709.9064492,278.5385991,17.15412687
11:39:15 AM,671,5.69,645.5329897,214.1651396,15.14752767
11:39:16 AM,668,5.69,642.1449129,210.7770628,15.14752767
11:39:17 AM,645,5.01,616.1696574,184.8018072,13.30362571
11:39:18 AM,625,5.01,593.5824786,162.2146285,13.30362571
11:39:19 AM,696,5.08,673.7669632,242.399113,13.49343915
11:39:20 AM,845,6.77,842.0414449,410.6735948,18.07607785
11:39:21 AM,1011,8.73,1029.515029,598.1471785,23.3908541
11:39:22 AM,1078,9.34,1105.182077,673.8142273,25.04494263
11:39:23 AM,1001,9.41,1018.221439,586.8535891,25.23475607
11:39:24 AM,882,8.6,883.8277256,452.4598755,23.03834343
11:39:25 AM,763,7.72,749.434012,318.0661619,20.65211736
11:39:26 AM,706,7.24,685.0605526,253.6927024,19.3505395
11:39:27 AM,753,7.51,738.1404226,306.7725725,20.08267705
11:39:28 AM,785,7.65,774.2799087,342.9120585,20.46230392
11:39:29 AM,763,7.38,749.434012,318.0661619,19.73016638
11:39:30 AM,800,7.85,791.2202927,359.8524426,21.00462803
11:39:31 AM,804,7.99,795.7377285,364.3698783,21.38425491
11:39:32 AM,787,7.79,776.5386265,345.1707764,20.8419308
11:39:33 AM,760,7.58,746.0459352,314.6780851,20.27249049
11:39:34 AM,747,7.24,731.364269,299.9964189,19.3505395
11:39:35 AM,800,7.85,791.2202927,359.8524426,21.00462803
11:39:36 AM,826,8.06,820.5836251,389.215775,21.57406834
11:39:37 AM,884,8.39,886.0864435,454.7185934,22.46890312
11:39:38 AM,936,8.67,944.8131083,513.4452581,23.22815687
11:39:39 AM,1034,9.48,1055.490284,624.122434,25.42456951
11:39:40 AM,1137,10.09,1171.814255,740.4464046,27.07865803
11:39:41 AM,1201,10.22,1244.093227,812.7253766,27.4311687
11:39:42 AM,1142,9.88,1177.461049,746.0931993,26.50921772
11:39:43 AM,1079,9.34,1106.311436,674.9435862,25.04494263
11:39:44 AM,1030,9.14,1050.972848,619.6049983,24.50261852
11:39:45 AM,973,8.33,986.599389,555.2315388,22.30620589
11:39:46 AM,974,8.26,987.7287479,556.3608978,22.11639245
