Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SampleID,Sample,SlideRep,FOV,LIVECounts,DEADCounts,TotalCells,Clumps.4ormorecells.,CellsPerClump,Notes.x,LB_Batch,DATE_UTC,DateTime_MDT,DateTime_UTC,Day,Platform,FilterType,FlowRate,Volume_L,SamplingDuration_dmin,SampleStart_UTC,SampleEnd_UTC,Notes.y,SampleID_short,RepVolume_L,RepVolume_m3
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,3,1,1,2,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,18,1,1,2,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,34,1,0,1,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,1,2,2,4,0,,,F23C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,6,2,0,2,0,,,F23C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,7,2,0,2,0,,,F23C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,5,2,0,2,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,12,2,0,2,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,18,2,0,2,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,13,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,14,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,18,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,19,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,20,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,38,2,0,2,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,8,2,0,2,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,15,2,0,2,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,5,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,9,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,23,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,27,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,30,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,33,2,0,2,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,2,2,0,2,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,8,2,0,2,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,10,2,0,2,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,27,2,0,2,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,30,2,0,2,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,3,2,0,2,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,5,2,0,2,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,7,2,0,2,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,31,2,0,2,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,35,2,0,2,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,36,2,4,6,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,6,2,14,16,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,7,2,0,2,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,16,2,1,3,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,4,2,0,2,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,6,2,0,2,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,10,2,0,2,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,34,2,0,2,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,14,2,0,2,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,17,3,0,3,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,26,3,0,3,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,5,3,0,3,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,17,3,0,3,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,25,3,0,3,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,27,3,0,3,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,35,3,0,3,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,1,3,0,3,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,2,3,0,3,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,6,3,0,3,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,16,3,0,3,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,26,3,0,3,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,7,3,0,3,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,14,3,0,3,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,26,3,0,3,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,39,3,0,3,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,32,3,0,3,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,29,3,1,4,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,30,3,0,3,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,18,3,0,3,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,18,3,1,4,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,23,3,0,3,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,26,3,0,3,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,19,3,0,3,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,29,3,0,3,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,30,3,0,3,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,3,4,0,4,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,8,4,0,4,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,9,4,0,4,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,39,4,0,4,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,9,4,0,4,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,11,4,0,4,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,17,4,0,4,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,36,4,0,4,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,37,4,0,4,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,6,4,0,4,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,13,4,0,4,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,16,4,0,4,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,35,4,0,4,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,4,4,0,4,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,10,4,0,4,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,16,4,0,4,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,18,4,0,4,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,25,4,0,4,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,14,4,0,4,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,23,4,0,4,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,25,4,0,4,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,30,4,2,6,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,38,4,2,6,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,15,4,0,4,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,16,4,2,6,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,23,4,0,4,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
