SlideID,FOV,TotalSpores,Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,Magn.,Photos,Notes.x,SampleID,LB_Batch,DATE_UTC,DateTime_MDT,DateTime_UTC,Day,Platform,FilterType,FlowRate,Volume_L,SamplingDuration_dmin,SampleStart_UTC,SampleEnd_UTC,Notes.y,SampleID_short,RepVolume_L,RepVolume_m3,TotalSpores_LB
FieldBlank3B_B,11,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,12,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,13,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,14,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,15,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,16,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,17,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,18,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,19,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,20,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,21,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,22,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,23,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,24,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,25,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,26,1,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,27,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,28,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,29,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,30,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,31,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,32,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,33,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,34,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,35,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,36,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,37,1,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,38,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,39,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank3B_B,40,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank3B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,1,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,2,1,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,3,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,4,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,5,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,6,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,7,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,8,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,9,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,10,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,11,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,12,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,13,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,14,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,15,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,16,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,17,1,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,18,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,19,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,20,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,21,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,22,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,23,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,24,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,25,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,26,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,27,2,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,28,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,29,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,30,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,31,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,32,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,33,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,34,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,35,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,36,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,37,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,38,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,39,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
FieldBlank4B_B,40,0,FASMEE23,Blank,FieldBlank,CW/KOH,20241201,20250512,LL,1000x,n/a,,FieldBlank4B,F23_C,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0.15000000000000005
