Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,FOV,LIVECounts,DEADCounts,TotalCells,Clumps.4ormorecells.,CellsPerClump,Notes
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,8,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,20,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,30,2,2,4,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,34,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,5,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,12,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,18,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,13,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,14,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,18,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,19,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,20,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,38,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,8,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,17,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,18,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,40,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,3,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,4,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,24,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,32,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,11,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,4,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,17,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,27,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,28,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,30,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,32,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,9,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,10,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,19,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,30,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,7,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,38,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,8,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,12,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,24,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,8,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,15,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,5,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,9,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,23,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,27,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,30,2,0,2,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,33,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,2,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,8,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,10,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,27,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,30,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250203,2/12/2025,Lampman,R10_B,R10,A,14,2,0,2,1,18,
FASMEE23,Button,Smoke,S9PI,20250212,2/12/2025,Lampman,R11_B,R11,A,19,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/24/2025,Lampman,R13_B,R13,A,9,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/24/2025,Lampman,R13_B,R13,A,40,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,1,2,12,14,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,4,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,37,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,14,2,3,5,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,4,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,14,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,23,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,28,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,36,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,3,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,5,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,7,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,31,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,35,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,36,2,4,6,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,6,2,14,16,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,7,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,16,2,1,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,4,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,6,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,10,2,0,2,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,34,2,0,2,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,14,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,20,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,35,2,4,6,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,23,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,35,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,37,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,15,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,34,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,35,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,1,2,2,4,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,2,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,7,2,1,3,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,35,2,0,2,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,38,2,0,2,NA,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,35,3,1,4,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,17,3,5,8,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,21,3,4,7,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,24,3,1,4,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,27,3,0,3,0,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,7,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,14,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,22,3,2,5,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,33,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,1,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,7,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,15,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,16,3,3,6,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,22,3,1,4,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,17,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,26,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,5,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,17,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,25,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,4,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,11,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,12,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,32,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,7,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,16,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,23,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,30,3,12,15,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,5,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,21,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,33,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,39,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,6,3,4,7,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,11,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,23,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,36,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,38,3,2,5,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,27,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,36,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20250115,1/31/2025,Lampman,R6_B,R6,A,18,3,9,12,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,21,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,22,3,3,6,NA,,
FASMEE23,Button,Ambient,S9PI,20241223,1/13/2025,Lampman,R5_B,R5,A,28,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,27,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,35,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,1,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,2,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,6,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,16,3,0,3,NA,,
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,26,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,7,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,14,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,26,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,39,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250203,2/12/2025,Lampman,R10_B,R10,A,8,3,1,4,NA,,
FASMEE23,Button,Smoke,S9PI,20250203,2/12/2025,Lampman,R10_B,R10,A,12,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/12/2025,Lampman,R11_B,R11,A,10,3,2,5,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/12/2025,Lampman,R11_B,R11,A,15,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/24/2025,Lampman,R13_B,R13,A,31,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,24,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250212,2/26/2025,Lampman,R14_B,R14,A,33,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,2,3,3,6,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,17,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,22,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,27,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250117,3/3/2025,Lampman,R7_B,R7,A,31,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,12,3,7,10,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,32,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,34,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,36,3,1,4,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,37,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/3/2025,Lampman,B9_B,B9,A,40,3,1,4,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,1,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,2/28/2025,Lampman,R15_B,R15,A,16,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/5/2025,Lampman,R9_B,R9,A,3,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/5/2025,Lampman,R9_B,R9,A,12,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250127,3/5/2025,Lampman,R9_B,R9,A,26,3,1,4,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B_A,,A,32,3,0,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,29,3,1,4,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B_A,,A,30,3,0,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B_A,,A,18,3,0,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,18,3,1,4,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,23,3,0,3,NA,,
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B_A,,A,26,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,19,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,29,3,0,3,NA,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,30,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,13,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240505,3/31/2025,Lampman,R8_B,R8B,A,38,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,6,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,7,3,4,7,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,26,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,4/11/2025,Lampman,B7_B,B7,A,36,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,3,3,7,10,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,7,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,9,3,1,4,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,17,3,2,5,NA,,
FASMEE23,Button,Smoke,S9PI,20250221,3/10/2025,Lampman,B8_B,B8,A,19,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,34,3,0,3,NA,,
FASMEE23,Button,Ambient,S9PI,20240505,6/3/2025,Lampman,B1_B,B1,A,40,3,0,3,NA,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,9,4,0,4,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B10_B,B10,A,15,4,12,16,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,25,4,3,7,0,,
FASMEE23,Button,Smoke,S9PI,20240912,11/12/2024,Lampman,B12_B,B12,A,40,4,4,8,0,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,2,4,0,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,9,4,0,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,18,4,0,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,23,4,4,8,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,25,4,6,10,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,26,4,0,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,37,4,0,4,NA,,
FASMEE23,Button,Smoke,S9PI,20240926,11/14/2024,Lampman,B11_B,B11,A,39,4,1,5,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,6,4,2,6,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,9,4,0,4,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,11,4,0,4,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,12,4,2,6,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,19,4,1,5,NA,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,40,4,2,6,NA,,
