Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,SporesCounted,FOV,LIVECounts,DEADCounts,TotalCells,TotalSpores,Clumps.4ormorecells.,CellsPerClump,Mycelia,Notes
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,14,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,15,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,16,0,1,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,17,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,18,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,19,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,20,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,21,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,22,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,23,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,24,1,1,2,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,25,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,26,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,27,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,28,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,29,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,30,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,31,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,32,0,1,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,33,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,34,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,35,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,36,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,37,0,0,0,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,38,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,39,1,0,1,,0,,,
FASMEE23,Button,LabBlank,S9PI,20241119,12/17/2024,Lampman,LabBlank_A_20241119,"FieldBlank1B_A,FieldBlank2B_A, FieldBlank3B_A, FieldBlank4B_A",A,FALSE,40,0,0,0,,0,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,1,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,2,5,7,12,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,3,1,4,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,4,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,5,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,6,4,2,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,7,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,8,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,9,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,10,11,0,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,11,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,12,4,2,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,13,5,4,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,14,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,15,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,16,3,3,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,17,6,2,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,18,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,19,4,1,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,20,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,21,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,22,3,1,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,23,0,3,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,24,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,25,5,2,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,26,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,27,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,28,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,29,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,30,2,2,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,31,11,2,13,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,32,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,33,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,34,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,35,5,3,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,36,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,37,0,1,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,38,0,3,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,39,0,2,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241117,12/17/2024,Lampman,B2_B,B2,A,FALSE,40,4,2,6,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,1,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,2,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,3,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,4,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,5,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,6,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,7,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,8,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,9,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,10,5,0,5,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,11,8,0,8,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,12,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,13,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,14,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,15,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,16,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,17,3,0,3,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,18,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,19,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,20,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,21,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,22,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,23,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,24,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,25,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,26,3,0,3,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,27,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,28,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,29,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,30,7,0,7,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,31,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,32,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,33,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,34,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,35,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,36,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,37,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,38,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,39,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,FALSE,40,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,1,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,2,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,3,4,0,4,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,4,7,0,7,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,5,3,0,3,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,6,8,0,8,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,7,7,0,7,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,8,4,0,4,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,9,4,0,4,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,10,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,11,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,12,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,13,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,14,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,15,8,0,8,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,16,8,0,8,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,17,3,0,3,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,18,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,19,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,20,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,21,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,22,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,23,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,24,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,25,3,0,3,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,26,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,27,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,28,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,29,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,30,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,31,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,32,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,33,0,0,0,,,,,
